ticker,statement,fiscal_date,metric,value
BOSS.DE,income_statement,2024-12-31,Tax Provision,77909000.0
BOSS.DE,income_statement,2024-12-31,Pretax Income,301503000.0
BOSS.DE,income_statement,2024-12-31,Special Income Charges,-54110000.0
BOSS.DE,income_statement,2024-12-31,Write Off,7306000.0
BOSS.DE,income_statement,2024-12-31,Impairment Of Capital Assets,46804000.0
BOSS.DE,income_statement,2024-12-31,Net Non Operating Interest Income Expense,-53252000.0
BOSS.DE,income_statement,2024-12-31,Total Other Finance Cost,-1726000.0
BOSS.DE,income_statement,2024-12-31,Interest Expense Non Operating,56231000.0
BOSS.DE,income_statement,2024-12-31,Interest Income Non Operating,1253000.0
BOSS.DE,income_statement,2024-12-31,Operating Income,414932000.0
BOSS.DE,income_statement,2024-12-31,Operating Expense,2244909000.0
BOSS.DE,income_statement,2024-12-31,Other Operating Expenses,-1818000.0
BOSS.DE,income_statement,2024-12-31,Research And Development,89968000.0
BOSS.DE,income_statement,2024-12-31,Selling General And Administration,2181084000.0
BOSS.DE,income_statement,2024-12-31,Selling And Marketing Expense,1814041000.0
BOSS.DE,income_statement,2024-12-31,General And Administrative Expense,367043000.0
BOSS.DE,income_statement,2024-12-31,Gross Profit,2659841000.0
BOSS.DE,income_statement,2024-12-31,Cost Of Revenue,1647508000.0
BOSS.DE,income_statement,2024-12-31,Total Revenue,4307349000.0
BOSS.DE,income_statement,2024-12-31,Operating Revenue,4307349000.0
BOSS.DE,income_statement,2023-12-31,Tax Effect Of Unusual Items,-2832720.0
BOSS.DE,income_statement,2023-12-31,Tax Rate For Calcs,0.24
BOSS.DE,income_statement,2023-12-31,Normalized EBITDA,756228000.0
BOSS.DE,income_statement,2023-12-31,Total Unusual Items,-11803000.0
BOSS.DE,income_statement,2023-12-31,Total Unusual Items Excluding Goodwill,-11803000.0
BOSS.DE,income_statement,2023-12-31,Net Income From Continuing Operation Net Minority Interest,258371000.0
BOSS.DE,income_statement,2023-12-31,Reconciled Depreciation,341697000.0
BOSS.DE,income_statement,2023-12-31,Reconciled Cost Of Revenue,1616606000.0
BOSS.DE,income_statement,2023-12-31,EBITDA,744425000.0
BOSS.DE,income_statement,2023-12-31,EBIT,402728000.0
BOSS.DE,income_statement,2023-12-31,Net Interest Income,-46815000.0
BOSS.DE,income_statement,2023-12-31,Interest Expense,45839000.0
BOSS.DE,income_statement,2023-12-31,Interest Income,978000.0
BOSS.DE,income_statement,2023-12-31,Normalized Income,267341280.0
BOSS.DE,income_statement,2023-12-31,Net Income From Continuing And Discontinued Operation,258371000.0
BOSS.DE,income_statement,2023-12-31,Total Expenses,3778379000.0
BOSS.DE,income_statement,2023-12-31,Total Operating Income As Reported,410337000.0
BOSS.DE,income_statement,2023-12-31,Diluted Average Shares,69016167.0
BOSS.DE,income_statement,2023-12-31,Basic Average Shares,69016167.0
BOSS.DE,income_statement,2023-12-31,Diluted EPS,3.74
BOSS.DE,income_statement,2023-12-31,Basic EPS,3.74
BOSS.DE,income_statement,2023-12-31,Diluted NI Availto Com Stockholders,258371000.0
BOSS.DE,income_statement,2023-12-31,Net Income Common Stockholders,258371000.0
BOSS.DE,income_statement,2023-12-31,Otherunder Preferred Stock Dividend,0.0
BOSS.DE,income_statement,2023-12-31,Net Income,258371000.0
BOSS.DE,income_statement,2023-12-31,Minority Interests,-11419000.0
BOSS.DE,income_statement,2023-12-31,Net Income Including Noncontrolling Interests,269790000.0
BOSS.DE,income_statement,2023-12-31,Net Income Continuous Operations,269790000.0
BOSS.DE,income_statement,2023-12-31,Tax Provision,87099000.0
BOSS.DE,income_statement,2023-12-31,Pretax Income,356889000.0
BOSS.DE,income_statement,2023-12-31,Special Income Charges,-8742000.0
BOSS.DE,income_statement,2023-12-31,Write Off,4985000.0
BOSS.DE,income_statement,2023-12-31,Impairment Of Capital Assets,3757000.0
BOSS.DE,income_statement,2023-12-31,Net Non Operating Interest Income Expense,-46815000.0
BOSS.DE,income_statement,2023-12-31,Total Other Finance Cost,1954000.0
BOSS.DE,income_statement,2023-12-31,Interest Expense Non Operating,45839000.0
BOSS.DE,income_statement,2023-12-31,Interest Income Non Operating,978000.0
BOSS.DE,income_statement,2023-12-31,Operating Income,419078000.0
BOSS.DE,income_statement,2023-12-31,Operating Expense,2161773000.0
BOSS.DE,income_statement,2023-12-31,Other Operating Expenses,-6848000.0
BOSS.DE,income_statement,2023-12-31,Research And Development,89279000.0
BOSS.DE,income_statement,2023-12-31,Selling General And Administration,2098448000.0
BOSS.DE,income_statement,2023-12-31,Selling And Marketing Expense,1736196000.0
BOSS.DE,income_statement,2023-12-31,General And Administrative Expense,362252000.0
BOSS.DE,income_statement,2023-12-31,Gross Profit,2580851000.0
BOSS.DE,income_statement,2023-12-31,Cost Of Revenue,1616606000.0
BOSS.DE,income_statement,2023-12-31,Total Revenue,4197457000.0
BOSS.DE,income_statement,2023-12-31,Operating Revenue,4197457000.0
BOSS.DE,income_statement,2022-12-31,Tax Effect Of Unusual Items,-3828220.0
BOSS.DE,income_statement,2022-12-31,Tax Rate For Calcs,0.22
BOSS.DE,income_statement,2022-12-31,Normalized EBITDA,673801000.0
BOSS.DE,income_statement,2022-12-31,Total Unusual Items,-17401000.0
BOSS.DE,income_statement,2022-12-31,Total Unusual Items Excluding Goodwill,-17401000.0
BOSS.DE,income_statement,2022-12-31,Net Income From Continuing Operation Net Minority Interest,209495000.0
BOSS.DE,income_statement,2022-12-31,Reconciled Depreciation,345026000.0
BOSS.DE,income_statement,2022-12-31,Reconciled Cost Of Revenue,1395052000.0
BOSS.DE,income_statement,2022-12-31,EBITDA,656400000.0
BOSS.DE,income_statement,2022-12-31,EBIT,311374000.0
BOSS.DE,income_statement,2022-12-31,Net Interest Income,-24582000.0
BOSS.DE,income_statement,2022-12-31,Interest Expense,26079000.0
BOSS.DE,income_statement,2022-12-31,Interest Income,2200000.0
BOSS.DE,income_statement,2022-12-31,Normalized Income,223067780.0
BOSS.DE,income_statement,2022-12-31,Net Income From Continuing And Discontinued Operation,209495000.0
BOSS.DE,income_statement,2022-12-31,Total Expenses,3315959000.0
BOSS.DE,income_statement,2022-12-31,Total Operating Income As Reported,335419000.0
BOSS.DE,income_statement,2022-12-31,Diluted Average Shares,69016167.0
BOSS.DE,income_statement,2022-12-31,Basic Average Shares,69016167.0
BOSS.DE,income_statement,2022-12-31,Diluted EPS,3.04
BOSS.DE,income_statement,2022-12-31,Basic EPS,3.04
BOSS.DE,income_statement,2022-12-31,Diluted NI Availto Com Stockholders,209495000.0
BOSS.DE,income_statement,2022-12-31,Net Income Common Stockholders,209495000.0
BOSS.DE,income_statement,2022-12-31,Otherunder Preferred Stock Dividend,0.0
BOSS.DE,income_statement,2022-12-31,Net Income,209495000.0
BOSS.DE,income_statement,2022-12-31,Minority Interests,-12362000.0
BOSS.DE,income_statement,2022-12-31,Net Income Including Noncontrolling Interests,221858000.0
BOSS.DE,income_statement,2022-12-31,Net Income Continuous Operations,221858000.0
BOSS.DE,income_statement,2022-12-31,Tax Provision,63438000.0
BOSS.DE,income_statement,2022-12-31,Pretax Income,285295000.0
BOSS.DE,income_statement,2022-12-31,Net Non Operating Interest Income Expense,-24582000.0
BOSS.DE,income_statement,2022-12-31,Total Other Finance Cost,703000.0
BOSS.DE,income_statement,2022-12-31,Interest Expense Non Operating,26079000.0
BOSS.DE,income_statement,2022-12-31,Interest Income Non Operating,2200000.0
BOSS.DE,income_statement,2022-12-31,Operating Income,335419000.0
BOSS.DE,income_statement,2022-12-31,Operating Expense,1920907000.0
BOSS.DE,income_statement,2022-12-31,Research And Development,80683000.0
BOSS.DE,income_statement,2022-12-31,Selling General And Administration,1840224000.0
BOSS.DE,income_statement,2022-12-31,Selling And Marketing Expense,1538506000.0
BOSS.DE,income_statement,2022-12-31,General And Administrative Expense,301718000.0
BOSS.DE,income_statement,2022-12-31,Gross Profit,2256326000.0
BOSS.DE,income_statement,2022-12-31,Cost Of Revenue,1395052000.0
BOSS.DE,income_statement,2022-12-31,Total Revenue,3651378000.0
BOSS.DE,income_statement,2022-12-31,Operating Revenue,3651378000.0
